EAN,Name,Price,Link,image
5996415033533,Wahl Detailer Cordless,"€127,99",https://www.kappersleverancier.nl/collections/tools/products/detailer-cordless,www.kappersleverancier.nl/cdn/shop/products/detailer_512x512.png?v=1633599747
5996415035018,Wahl Combo Cordless Super Taper + Beret Black Stealth - Limited Edition,"€169,99",https://www.kappersleverancier.nl/collections/tools/products/wahl-combi-cordless-super-taper-beret-black-stealth-limited-edition,www.kappersleverancier.nl/cdn/shop/products/Wahl-Cordless-Combo-Black-Limited-Edition-Hero_512x512.jpg?v=1675437920
4015110032786,Wahl Super Trimmer,"€77,99",https://www.kappersleverancier.nl/collections/tools/products/super-trimmer,www.kappersleverancier.nl/cdn/shop/products/wahl-super-trimmer-1_498x498.jpg?v=1625867354
3030050164459,BabylissPro 4rtists Trimmer Skeleton Gunsteel FX7870GSE,"€119,99",https://www.kappersleverancier.nl/collections/tools/products/babyliss-skeleton-black-fx-1,www.kappersleverancier.nl/cdn/shop/products/skelet_1f34b69a-0496-46b7-ba42-1a6667ee986e_512x591.jpg?v=1636119330
6935481363143,JRL Forte Pro Fohn,"€186,99",https://www.kappersleverancier.nl/collections/tools/products/jrl-forte-pro-fohn,www.kappersleverancier.nl/cdn/shop/files/jrl-jrl-forte-pro-fohn-2020h_512x512.jpg?v=1687518165
43917025780,Wahl Vanish Shaver 5-Star,"€104,99",https://www.kappersleverancier.nl/collections/tools/products/wahl-vanish-shaver-5-star,www.kappersleverancier.nl/cdn/shop/products/Wahl-Vanish-Shaver-scheerapparaat-hero_512x512.jpg?v=1675332739
6935481363167,JRL 2020C Freshfade Clipper Gold,"€125,99",https://www.kappersleverancier.nl/collections/tools/products/jrl-2020c-freshfade-clipper-gold,www.kappersleverancier.nl/cdn/shop/products/GOLD_512x512.png?v=1680173423
43917859460,Wahl Legend Cordless,"€129,99",https://www.kappersleverancier.nl/collections/tools/products/wahl-legend-cordless,www.kappersleverancier.nl/cdn/shop/products/legend_512x1118.png?v=1646383368
3030050164367,Babyliss Pro Shaver Black FXFS2GSE,"€109,99",https://www.kappersleverancier.nl/collections/tools/products/babyliss-shaver-black,www.kappersleverancier.nl/cdn/shop/products/black_d60eb455-326d-4368-8190-e17a1512edeb_400x400.jpg?v=1625867566
4015110005964,Wahl Super Taper,"€66,99",https://www.kappersleverancier.nl/collections/tools/products/super-taper,www.kappersleverancier.nl/cdn/shop/products/wahl-super-taper_512x512.jpg?v=1633599624
3030050171945,Babyliss Pro Massager Vibe FX Gold,"€123,99",https://www.kappersleverancier.nl/collections/tools/products/babyliss-pro-massager-vibe-fx-gold,www.kappersleverancier.nl/cdn/shop/products/FXSSM1GEPhoto_ok_512x444.png?v=1625867745
3030053834472,BabylissPRO Oplader Adapter Charger,"€29,99",https://www.kappersleverancier.nl/collections/tools/products/babylisspro-oplader-adapter-charger,www.kappersleverancier.nl/cdn/shop/files/Oplader_512x512.jpg?v=1686739215
8445000012837,Mirplay Haar stofzuiger Catty,"€123,99",https://www.kappersleverancier.nl/collections/tools/products/haar-stofzuiger,www.kappersleverancier.nl/cdn/shop/products/CATTY_3-2_512x342.jpg?v=1664387777
3030050165494,Babyliss Pro Snijkop Foil Folie + Cutter Mesjes FXRF2GE,"€29,99",https://www.kappersleverancier.nl/collections/tools/products/babyliss-snijkop-foil-cutter-mesjes,www.kappersleverancier.nl/cdn/shop/products/foil_512x512.jpg?v=1625867623
5996415034516,Wahl Senior Cordless,"€134,99",https://www.kappersleverancier.nl/collections/tools/products/senior-cordless,www.kappersleverancier.nl/cdn/shop/products/CordlessSenior_hero_512x512.png?v=1633598840
5025232879632,Panasonic ER DGP 72 Tondeuse,"€149,99",https://www.kappersleverancier.nl/collections/tools/products/panasonic-er-1611,www.kappersleverancier.nl/cdn/shop/products/tonde236_512x591.jpg?v=1648130137
4015110028567,Wahl Super Close Shaver Scheerapparaat,"€42,99",https://www.kappersleverancier.nl/collections/tools/products/wahl-super-close-shaver-scheerapparaat,www.kappersleverancier.nl/cdn/shop/products/Wahl-Super-Close-Shaver-Hero_512x512.jpg?v=1675784768
5996415032383,Wahl Legend,"€89,99",https://www.kappersleverancier.nl/collections/tools/products/5-star-legend,www.kappersleverancier.nl/cdn/shop/products/Legend_hero_512x512.png?v=1633599470
43917006888,Wahl Mobile Travel Shaver,"€19,99",https://www.kappersleverancier.nl/collections/tools/products/mobile-shaver,www.kappersleverancier.nl/cdn/shop/products/wahl-travel-shaver_512x435.jpg?v=1633599325
6935481362337,JRL 2020 Freshfade Clipper,"€125,99",https://www.kappersleverancier.nl/collections/tools/products/jrl-2020-freshfade-clipper,www.kappersleverancier.nl/cdn/shop/products/jrl-jrl-freshfade-tondeuse-ff-2020c_512x683.jpg?v=1663070341
8021660015052,Gamma + Clipper X-Ergo Tondeuse,"€134,99",https://www.kappersleverancier.nl/collections/tools/products/gamma-clipper-x-ergo-tondeuse,www.kappersleverancier.nl/cdn/shop/products/gaaaaaa_512x497.jpg?v=1676035026
5996415033182,Wahl Detailer Trimmer T-Wide 5 Star,"€85,99",https://www.kappersleverancier.nl/collections/tools/products/wahl-detailer-trimmer,www.kappersleverancier.nl/cdn/shop/products/detailer_512x591.jpg?v=1625867470
3030050179439,BaByliss Pro FX3 Double Foil Shaver FXX3SBE,"€99,99",https://www.kappersleverancier.nl/collections/tools/products/babyliss-pro-fx3-double-foil-shaver-fxx3sbe,www.kappersleverancier.nl/cdn/shop/products/getmedia_512x512.jpg?v=1674659435
No barcode found,Opzetkammen voor tondeuses,"€17,99",https://www.kappersleverancier.nl/collections/tools/products/opzetkammen,www.kappersleverancier.nl/cdn/shop/products/opzetkamset_512x272.jpg?v=1642179397
43917023021,Wahl Charge Stand Cordless Clipper Oplaadstation,"€27,99",https://www.kappersleverancier.nl/collections/tools/products/wahl-charge-stand-cordless-clipper-oplaadstation,www.kappersleverancier.nl/cdn/shop/products/Wahl-Cordless-Clipper-Oplaadstation-Hero_512x512.jpg?v=1662409605
43917101958,Wahl Finale Shaver Foil Folie,"€24,99",https://www.kappersleverancier.nl/collections/tools/products/finale-shaver-foil,www.kappersleverancier.nl/cdn/shop/products/wahl-finale-foil_512x512.jpg?v=1625867360
8681612488015,Powertec Fohn Haardroger,"€41,99",https://www.kappersleverancier.nl/collections/tools/products/foehn-haardroger,www.kappersleverancier.nl/cdn/shop/products/powertec_431x431.jpg?v=1625867410
43917025827,Wahl Cordless Gold Detailer Li 5-Star T-Wide Trimmer,"€137,99",https://www.kappersleverancier.nl/collections/tools/products/wahl-cordless-gold-detailer-li-5-star-t-wide-trimmer,www.kappersleverancier.nl/cdn/shop/products/Wahl-Cordless-Detailer-Li-Gold-Trimmer-Hero_512x512.jpg?v=1675331697
3030050162059,Babyliss Pro Black FX FX8700BKE,"€149,99",https://www.kappersleverancier.nl/collections/tools/products/babyliss-pro-black-fx,www.kappersleverancier.nl/cdn/shop/products/babyliss-pro-black-fx-clipper-fx8700bke-kappersoutlet_512x512.jpg?v=1620381553
3349030013084,Haircut GT Speed Instinct Tondeuse Clipper,"€167,99",https://www.kappersleverancier.nl/collections/tools/products/haircut-gt-speed-tondeuse-clipper,www.kappersleverancier.nl/cdn/shop/files/11_fdc26e56-7104-4aa6-9102-9f4d5b397de3_512x512.jpg?v=1702470515
43917025551,Wahl Cordless Magic Clipper Gold 5-Star Clipper,"€179,99",https://www.kappersleverancier.nl/collections/tools/products/wahl-cordless-magic-clipper-gold-5-star-clipper,www.kappersleverancier.nl/cdn/shop/products/Wahl-Gold-Cordless-Magic-Clip-Tondeuse-Hero_512x512.jpg?v=1675332238
3030050152463,Babyliss Pro Shaver FXFS1E Silver,"€49,99",https://www.kappersleverancier.nl/collections/tools/products/shaver-fxfs1e-silver,www.kappersleverancier.nl/cdn/shop/products/SHAVERRR_512x532.png?v=1625867685
6935481302531,JRL Fresh Fade Onyx Trimmer 2020T,"€112,99",https://www.kappersleverancier.nl/collections/tools/products/jrl-fresh-fade-onyx-trimmer-2020t,www.kappersleverancier.nl/cdn/shop/files/onyxt_512x881.png?v=1714132523
5025232879649,Panasonic ER DGP 82 Tondeuse,"€179,99",https://www.kappersleverancier.nl/collections/tools/products/panasonic-er-dgp-82-tondeuse,www.kappersleverancier.nl/cdn/shop/products/8222_512x591.jpg?v=1648130466
3030050152456,Babyliss Pro Profoil Shaver Silver FXFS2E,"€99,99",https://www.kappersleverancier.nl/collections/tools/products/babyliss-profoil-shaver,www.kappersleverancier.nl/cdn/shop/files/ss_125a4b5a-cca3-44db-8b6d-d4b68f12e68d_512x512.jpg?v=1698239439
5025232951369,Panasonic ER DGP 65 Tondeuse,"€149,99",https://www.kappersleverancier.nl/collections/tools/products/panasonic-er-dgp-65-tondeuse,www.kappersleverancier.nl/cdn/shop/files/pana_b0de2039-8292-48db-8a66-2025b875b2b0_512x512.png?v=1695638953
40102324857,Andis Slimline Pro Li - Black,"€94,99",https://www.kappersleverancier.nl/collections/tools/products/andis-slimline-pro-li-black,www.kappersleverancier.nl/cdn/shop/products/slim_400x400.jpg?v=1625867635
4015110005513,Wahl Neus Trimmer Wet & Dry Triple Head,"€9,99",https://www.kappersleverancier.nl/collections/tools/products/wahl-neus-trimmer-wet-dry-triple-head,www.kappersleverancier.nl/cdn/shop/files/neus003_512x591.jpg?v=1682942360
8435068403807,Lim Cutlim 15k Devourer Instinct Tondeuse Clipper,"€169,99",https://www.kappersleverancier.nl/collections/tools/products/lim-cutlim-15k-devourer-instinct-tondeuse-clipper,www.kappersleverancier.nl/cdn/shop/files/l1_512x512.jpg?v=1711704430
5025232947430,Panasonic ER DGP 90,"€229,99",https://www.kappersleverancier.nl/collections/tools/products/panasonic-er-dgp-90,www.kappersleverancier.nl/cdn/shop/files/a_512x512.jpg?v=1699444324
43917005874,Wahl Snijmes Stagger Tooth Magic Clip Cordless,"€39,99",https://www.kappersleverancier.nl/collections/tools/products/snijkop-wahl-stagger-tooth-magic-clip-cordless,www.kappersleverancier.nl/cdn/shop/products/stagger_512x591.jpg?v=1625867628
4030363124200,Jaguar Pre Style Relax Coupeschaar 6.0,"€53,99",https://www.kappersleverancier.nl/collections/tools/products/pre-style-relax-55,www.kappersleverancier.nl/cdn/shop/products/jaguar-pre-style-relax-p-cp-55-inch-83455_512x512.jpg?v=1625867473
8682431060055,Inter Hars apparaat / Wax Heater,"€35,99",https://www.kappersleverancier.nl/collections/tools/products/inter-wax-heater,www.kappersleverancier.nl/cdn/shop/products/inter-waxheater_512x340.jpg?v=1625867412
8019622291736,Gezicht stoomapparaat Vapozone,"€99,99",https://www.kappersleverancier.nl/collections/tools/products/gelaatstomer-vapozone,www.kappersleverancier.nl/cdn/shop/products/sibel-stomer_512x512.jpg?v=1625867365
43917002897,Wahl Hi Viz Trimmer,"€149,99",https://www.kappersleverancier.nl/collections/tools/products/wahl-hi-viz-trimmer,www.kappersleverancier.nl/cdn/shop/files/3023702_Hi-Viz_f_512x1144.jpg?v=1708333833
8681049010810,Hector Fohn Haardroger 2400 Watt,"€49,99",https://www.kappersleverancier.nl/collections/tools/products/hector-fohn-haardroger,www.kappersleverancier.nl/cdn/shop/files/hec_512x512.jpg?v=1687173256
4015110015109,Moser T-Cut Trimmer,"€89,99",https://www.kappersleverancier.nl/collections/tools/products/moser-t-cut-trimmer,www.kappersleverancier.nl/cdn/shop/products/Moser-T-Cut_512x512.jpg?v=1637767220
No barcode found,Tondeuse Houder / Clipper Tray,"€19,99",https://www.kappersleverancier.nl/collections/tools/products/tondeuse-houder,www.kappersleverancier.nl/cdn/shop/products/tondeuse-houder-groot_512x450.jpg?v=1625868160
43917002866,Wahl Vanish Shaver Snijkop Foil Folie,"€35,99",https://www.kappersleverancier.nl/collections/tools/products/wahl-vanish-shaver-snijkop-foil-folie,www.kappersleverancier.nl/cdn/shop/files/vanish_512x512.jpg?v=1684760574
43917000909,Wahl Senior Cordless Metal Limited Edition Clipper,"€174,99",https://www.kappersleverancier.nl/collections/tools/products/wahl-senior-cordless-metal,www.kappersleverancier.nl/cdn/shop/products/3000117_cordless_metal_senior_hero_high_png_512x512.png?v=1678972328
6935481362375,JRL Fresh Fade Trimmer 2020T,"€95,99",https://www.kappersleverancier.nl/collections/tools/products/jrl-trimmer-fresh-2020t,www.kappersleverancier.nl/cdn/shop/products/jrl_449x600.png?v=1676035406
3030050164350,Babyliss Pro Skeleton Red FX FX7870RE,"€132,99",https://www.kappersleverancier.nl/collections/tools/products/babyliss-skeleton-red-fx,www.kappersleverancier.nl/cdn/shop/products/red11_512x591.jpg?v=1625867617
No barcode found,Schaar 6.0,"€19,99",https://www.kappersleverancier.nl/collections/tools/products/schaar-60,www.kappersleverancier.nl/cdn/shop/products/kiepe-60_512x699.jpg?v=1625867248
8021660017971,Gamma + Stylecraft Rebel Clipper Tondeuse,"€144,99",https://www.kappersleverancier.nl/collections/tools/products/gamma-stylecraft-rebel-clipper-tondeuse,www.kappersleverancier.nl/cdn/shop/files/rebel1_512x512.png?v=1713956913
40102741050,Andis GTX-EXO Cordless Li Trimmer,"€189,99",https://www.kappersleverancier.nl/collections/tools/products/andis-gtx-exo-cordless-li-trimmer,www.kappersleverancier.nl/cdn/shop/products/Andis-GTX-Exo-trimmer-2_512x604.png?v=1664984999
3030050185157,Babyliss Pro Boost+ Chameleon Trimmer FX7870IBPE Skeleton,"€129,99",https://www.kappersleverancier.nl/collections/tools/products/babyliss-pro-boost-chameleon-trimmer-fx7870ibpe,www.kappersleverancier.nl/cdn/shop/files/aa_f87953eb-89b0-4539-80c1-297696d67d95_512x512.png?v=1692793922
3030050177121,Babyliss Pro 4rtists Föhn Goud 2200 Watt FXBDG1E,"€119,99",https://www.kappersleverancier.nl/collections/tools/products/babylisspro-4rtists-fohn-goud-2200-watt-fxbdg1e,www.kappersleverancier.nl/cdn/shop/products/fohn105-5_512x512.jpg?v=1646379931
3030050187861,Babyliss Pro UV-Foil Double Foil Shaver – FXLFS2E,"€129,99",https://www.kappersleverancier.nl/collections/tools/products/babyliss-pro-uv-foil-double-foil-shaver-fxlfs2e,www.kappersleverancier.nl/cdn/shop/files/bb_512x512.png?v=1698829868
3030050176230,BabylissPro 4rtists Chameleon FX Skeleton Trimmer & Double Foil Shaver FXCHAMPKE,"€239,99",https://www.kappersleverancier.nl/collections/tools/products/babylisspro-4rtists-chameleon-fx-skeleton-trimmer-double-foil-shaver-fxchampke,www.kappersleverancier.nl/cdn/shop/files/tonde318_512x512.jpg?v=1686321126
5025232917006,Panasonic ER DGP 74 Tondeuse,"€169,99",https://www.kappersleverancier.nl/collections/tools/products/panasonic-er-dgp-74-tondeuse,www.kappersleverancier.nl/cdn/shop/products/paa2_340x340.jpg?v=1648130869
40102171550,Andis Foil en Scheerkop Vervanging,"€35,99",https://www.kappersleverancier.nl/collections/tools/products/foil-en-scheerkop-vervanging,www.kappersleverancier.nl/cdn/shop/files/andisss_512x356.jpg?v=1699266372
8008981008048,Universal Diffuser voor Fohn / Dryer,"€12,99",https://www.kappersleverancier.nl/collections/tools/products/universal-diffuser-voor-fohn-dryer,www.kappersleverancier.nl/cdn/shop/products/diff_512x512.png?v=1678203248
3030050162066,Babyliss Pro Red FX FX8700RE,"€156,99",https://www.kappersleverancier.nl/collections/tools/products/babyliss-pro-red-fx,www.kappersleverancier.nl/cdn/shop/products/REDFX_512x512.jpg?v=1620381685
No barcode found,JRL Speed Heat Handdoek verwarmer,"€67,99",https://www.kappersleverancier.nl/collections/tools/products/jrl-speed-heat-handdoekverwarmer,www.kappersleverancier.nl/cdn/shop/files/speed_512x528.png?v=1711608707
840302410004,Foil Wahl Finale Shaver,"€14,99",https://www.kappersleverancier.nl/collections/tools/products/foil-wahl-5-star-shaver-scheerkop,www.kappersleverancier.nl/cdn/shop/products/foil_cb513c30-5791-4813-81b8-5500a71d30c5_512x384.jpg?v=1625867464
40102328350,Andis Slimline Pro Li Trimmer,"€96,99",https://www.kappersleverancier.nl/collections/tools/products/andis-d8-trimmer-slimline-pro-li,www.kappersleverancier.nl/cdn/shop/products/andis-d8-trimmer_512x512.jpg?v=1625867335
No barcode found,Tondeuse houder voor op de muur,"€12,99",https://www.kappersleverancier.nl/collections/tools/products/tondeuse-houder-1,www.kappersleverancier.nl/cdn/shop/products/tondeuse-houder-klein_512x426.jpg?v=1625867210
3030050182491,BaByliss Pro SNAPFX Clipper FX895E,"€249,99",https://www.kappersleverancier.nl/collections/tools/products/babyliss-pro-snapfx-clipper-fx895e,www.kappersleverancier.nl/cdn/shop/files/snap_512x512.jpg?v=1698238719
40102172403,Andis Profoil Lithium Shaver,"€94,99",https://www.kappersleverancier.nl/collections/tools/products/andis-profoil-lithium-shaver,www.kappersleverancier.nl/cdn/shop/products/andis-profoil_342x350.jpg?v=1625867340
6912465717581,Powertec Cordless Trimmer 758,"€59,99",https://www.kappersleverancier.nl/collections/tools/products/cordless-trimmer,www.kappersleverancier.nl/cdn/shop/products/powertec-trimmer-1_512x512.jpg?v=1625868167
6935481363198,JRL Fresh Fade Trimmer Gold 2020T,"€95,99",https://www.kappersleverancier.nl/collections/tools/products/jrl-fresh-fade-2020t-trimmer-gold,www.kappersleverancier.nl/cdn/shop/files/dd_987307e8-be4a-40b3-bf02-77714aed01e7_512x512.png?v=1698919369
